event,date,magnitude,lat,lon
Iceberg A74A,2024-03-29T00:00:00Z,540.0,-70.95,-55.79
Iceberg A74A,2024-12-13T00:00:00Z,540.0,-64.82,-57.1
Iceberg A74A,2025-01-16T00:00:00Z,540.0,-64.65,-56.08
Iceberg A74A,2025-02-14T00:00:00Z,540.0,-64.89,-54.81
Iceberg A74A,2025-03-06T00:00:00Z,540.0,-64.04,-54.03
Iceberg A74A,2025-03-21T00:00:00Z,540.0,-63.49,-53.55
Iceberg A74A,2025-04-04T00:00:00Z,540.0,-62.55,-53.78
Iceberg A74A,2025-04-18T00:00:00Z,540.0,-61.73,-52.54
Iceberg A74A,2025-05-02T00:00:00Z,540.0,-61.2,-51.1
Iceberg A74A,2025-05-16T00:00:00Z,540.0,-60.59,-51.89
Iceberg A74A,2025-05-22T00:00:00Z,540.0,-60.18,-51.06
Iceberg A74A,2025-05-29T00:00:00Z,540.0,-59.55,-50.71
Iceberg A74A,2025-06-05T00:00:00Z,540.0,-59.03,-50.26
Iceberg A74A,2025-06-20T00:00:00Z,540.0,-59.66,-50.07
Iceberg A74A,2025-07-31T00:00:00Z,540.0,-58.68,-48.72
Iceberg A74A,2025-08-08T00:00:00Z,540.0,-58.51,-47.47
Iceberg A74A,2025-08-21T00:00:00Z,540.0,-57.91,-46.17
Iceberg A74A,2025-08-28T00:00:00Z,540.0,-56.68,-43.4
Iceberg A74A,2025-09-04T00:00:00Z,540.0,-55.3,-42.37
Iceberg A74A,2025-09-26T00:00:00Z,540.0,-55.26,-39.28
Iceberg A74A,2025-10-09T00:00:00Z,540.0,-55.91,-34.02
Iceberg A74A,2025-10-16T00:00:00Z,540.0,-55.48,-33.4
Iceberg A74A,2025-10-23T00:00:00Z,540.0,-54.14,-33.28
Iceberg A74A,2025-10-31T00:00:00Z,540.0,-53.61,-31.72
Iceberg A74A,2025-11-07T00:00:00Z,540.0,-53.43,-30.18
Iceberg A74A,2025-11-14T00:00:00Z,540.0,-53.44,-28.95
Iceberg A74A,2025-11-21T00:00:00Z,299.0,-54.02,-27.63
Iceberg A74A,2025-11-28T00:00:00Z,299.0,-54.65,-26.45
Iceberg A74A,2025-12-05T00:00:00Z,299.0,-55.36,-26.55
Iceberg A74A,2025-12-12T00:00:00Z,299.0,-56.63,-24.73
Iceberg A74A,2025-12-18T00:00:00Z,299.0,-57.77,-23.74
Iceberg A74A,2025-12-26T00:00:00Z,299.0,-59.18,-23.04
Iceberg A74A,2026-01-02T00:00:00Z,299.0,-58.38,-21.63
Iceberg A74A,2026-01-16T00:00:00Z,299.0,-58.25,-20.44
Iceberg A74A,2026-01-30T00:00:00Z,299.0,-58.27,-19.4
Iceberg A74A,2026-02-13T00:00:00Z,299.0,-57.66,-18.62
Iceberg C39,2022-04-29T00:00:00Z,120.0,-65.68,99.61
Iceberg C39,2023-02-03T00:00:00Z,105.0,-65.16,99.15
Iceberg C39,2023-08-11T00:00:00Z,120.0,-64.78,98.37
Iceberg C39,2025-04-24T00:00:00Z,120.0,-64.27,97.94
Iceberg C39,2025-05-02T00:00:00Z,120.0,-64.34,95.86
Iceberg C39,2025-05-09T00:00:00Z,120.0,-65.05,92.92
Iceberg C39,2025-05-22T00:00:00Z,120.0,-65.46,90.81
Iceberg C39,2025-05-29T00:00:00Z,120.0,-65.8,89.37
Iceberg C39,2025-06-05T00:00:00Z,120.0,-65.96,85.51
Iceberg C39,2025-06-20T00:00:00Z,120.0,-66.28,84.07
Iceberg C39,2025-07-11T00:00:00Z,120.0,-66.03,83.06
Iceberg C39,2025-07-31T00:00:00Z,120.0,-65.8,81.85
Iceberg C39,2025-09-04T00:00:00Z,120.0,-66.17,80.3
Iceberg C39,2025-10-09T00:00:00Z,120.0,-66.56,77.76
Iceberg C39,2025-10-16T00:00:00Z,120.0,-67.03,77.22
Iceberg C39,2025-11-21T00:00:00Z,120.0,-67.7,77.49
Iceberg C39,2026-03-20T00:00:00Z,32.0,-68.31,77.23
Iceberg C39,2026-04-10T00:00:00Z,32.0,-69.16,75.08
Iceberg A76C,2021-05-28T00:00:00Z,112.0,-75.57,-57.04
Iceberg A76C,2021-06-11T00:00:00Z,112.0,-74.98,-56.38
Iceberg A76C,2021-07-02T00:00:00Z,112.0,-74.41,-56.65
Iceberg A76C,2021-07-23T00:00:00Z,112.0,-73.85,-57.29
Iceberg A76C,2021-08-20T00:00:00Z,112.0,-72.87,-58.29
Iceberg A76C,2021-09-17T00:00:00Z,112.0,-72.03,-59.3
Iceberg A76C,2021-10-15T00:00:00Z,112.0,-71.14,-59.61
Iceberg A76C,2021-11-12T00:00:00Z,112.0,-70.66,-59.88
Iceberg A76C,2022-02-04T00:00:00Z,112.0,-69.93,-60.06
Iceberg A76C,2022-03-25T00:00:00Z,112.0,-69.42,-59.89
Iceberg A76C,2022-05-13T00:00:00Z,112.0,-68.97,-60.03
Iceberg A76C,2022-06-03T00:00:00Z,112.0,-68.41,-59.62
Iceberg A76C,2022-07-08T00:00:00Z,112.0,-67.76,-59.56
Iceberg A76C,2022-07-29T00:00:00Z,112.0,-67.18,-59.0
Iceberg A76C,2022-08-26T00:00:00Z,112.0,-66.72,-59.15
Iceberg A76C,2022-11-04T00:00:00Z,112.0,-66.27,-59.83
Iceberg A76C,2023-02-03T00:00:00Z,112.0,-66.41,-58.61
Iceberg A76C,2023-04-14T00:00:00Z,112.0,-66.08,-59.75
Iceberg A76C,2023-05-12T00:00:00Z,112.0,-65.64,-60.2
Iceberg A76C,2023-11-24T00:00:00Z,112.0,-65.38,-58.92
Iceberg A76C,2023-12-08T00:00:00Z,112.0,-65.18,-57.76
Iceberg A76C,2024-01-11T00:00:00Z,112.0,-65.1,-56.67
Iceberg A76C,2024-12-13T00:00:00Z,112.0,-64.1,-56.07
Iceberg A76C,2024-12-26T00:00:00Z,112.0,-64.42,-55.23
Iceberg A76C,2025-01-10T00:00:00Z,112.0,-63.88,-54.02
Iceberg A76C,2025-01-23T00:00:00Z,112.0,-63.79,-52.84
Iceberg A76C,2025-02-21T00:00:00Z,112.0,-63.45,-51.88
Iceberg A76C,2025-03-06T00:00:00Z,112.0,-62.97,-52.19
Iceberg A76C,2025-03-21T00:00:00Z,112.0,-62.3,-53.29
Iceberg A76C,2025-04-04T00:00:00Z,112.0,-61.86,-52.11
Iceberg A76C,2025-04-11T00:00:00Z,112.0,-61.48,-50.95
Iceberg A76C,2025-04-18T00:00:00Z,112.0,-61.09,-49.8
Iceberg A76C,2025-05-09T00:00:00Z,112.0,-60.99,-48.45
Iceberg A76C,2025-06-12T00:00:00Z,112.0,-60.59,-49.0
Iceberg A76C,2025-07-31T00:00:00Z,112.0,-60.05,-47.81
Iceberg A76C,2025-09-26T00:00:00Z,112.0,-60.08,-44.61
Iceberg A76C,2025-10-16T00:00:00Z,112.0,-60.17,-43.29
Iceberg A76C,2025-10-31T00:00:00Z,112.0,-60.45,-42.33
Iceberg A76C,2025-11-07T00:00:00Z,112.0,-60.59,-40.58
Iceberg A76C,2025-11-14T00:00:00Z,112.0,-60.37,-38.87
Iceberg A76C,2025-11-21T00:00:00Z,112.0,-59.78,-38.56
Iceberg A76C,2025-12-05T00:00:00Z,112.0,-59.12,-38.71
Iceberg A76C,2025-12-12T00:00:00Z,112.0,-59.43,-37.46
Iceberg A76C,2026-01-02T00:00:00Z,112.0,-60.2,-37.33
Iceberg A76C,2026-01-16T00:00:00Z,112.0,-60.53,-38.05
Iceberg A76C,2026-01-30T00:00:00Z,112.0,-59.79,-38.1
Iceberg A76C,2026-03-06T00:00:00Z,112.0,-59.26,-37.2
Iceberg A76C,2026-03-20T00:00:00Z,112.0,-59.0,-36.32
Iceberg A76C,2026-04-10T00:00:00Z,112.0,-59.5,-36.33
Iceberg C18B,2019-03-13T00:00:00Z,,-65.47,113.9
Iceberg C18B,2020-07-03T00:00:00Z,80.0,-65.3,109.47
Iceberg C18B,2020-07-10T00:00:00Z,80.0,-64.93,108.25
Iceberg C18B,2020-07-17T00:00:00Z,80.0,-64.95,105.93
Iceberg C18B,2020-07-31T00:00:00Z,80.0,-64.65,102.16
Iceberg C18B,2020-08-14T00:00:00Z,80.0,-64.95,100.94
Iceberg C18B,2020-12-04T00:00:00Z,80.0,-64.74,99.79
Iceberg C18B,2021-02-19T00:00:00Z,76.0,-64.33,98.0
Iceberg C18B,2021-02-26T00:00:00Z,76.0,-64.38,96.02
Iceberg C18B,2021-03-05T00:00:00Z,76.0,-64.77,94.09
Iceberg C18B,2021-03-19T00:00:00Z,76.0,-65.3,94.61
Iceberg C18B,2021-04-02T00:00:00Z,76.0,-65.96,93.5
Iceberg C18B,2021-04-09T00:00:00Z,76.0,-66.25,90.98
Iceberg C18B,2021-04-16T00:00:00Z,76.0,-66.6,89.54
Iceberg C18B,2023-03-24T00:00:00Z,76.0,-66.37,88.26
Iceberg C18B,2023-04-21T00:00:00Z,76.0,-65.85,85.85
Iceberg C18B,2023-04-28T00:00:00Z,76.0,-66.12,84.3
Iceberg C18B,2023-06-02T00:00:00Z,76.0,-65.91,82.7
Iceberg C18B,2023-10-20T00:00:00Z,80.0,-65.77,81.64
Iceberg C18B,2024-02-02T00:00:00Z,80.0,-66.01,80.29
Iceberg C18B,2024-03-01T00:00:00Z,80.0,-66.48,78.96
Iceberg C18B,2024-03-15T00:00:00Z,80.0,-66.88,77.42
Iceberg C18B,2024-03-22T00:00:00Z,80.0,-66.48,78.96
Iceberg C18B,2024-03-29T00:00:00Z,80.0,-67.23,77.68
Iceberg C18B,2025-06-27T00:00:00Z,80.0,-68.28,77.58
Iceberg C18B,2025-07-04T00:00:00Z,80.0,-68.61,75.79
Iceberg C18B,2025-07-18T00:00:00Z,80.0,-68.57,74.04
Iceberg C18B,2025-07-24T00:00:00Z,80.0,-68.04,72.75
Iceberg C18B,2025-07-31T00:00:00Z,80.0,-68.03,71.19
Iceberg C18B,2025-08-08T00:00:00Z,80.0,-67.25,70.92
Iceberg C18B,2025-08-14T00:00:00Z,80.0,-66.97,69.06
Iceberg C18B,2025-08-21T00:00:00Z,80.0,-66.98,67.66
Iceberg C18B,2025-08-28T00:00:00Z,80.0,-66.91,65.4
Iceberg C18B,2025-11-07T00:00:00Z,40.0,-66.57,62.79
Iceberg C18B,2025-11-14T00:00:00Z,40.0,-66.49,61.17
Iceberg C18B,2025-11-21T00:00:00Z,40.0,-66.53,59.84
Iceberg C18B,2025-11-28T00:00:00Z,40.0,-66.02,57.65
Iceberg C18B,2025-12-05T00:00:00Z,40.0,-65.76,56.52
Iceberg C18B,2025-12-18T00:00:00Z,40.0,-65.64,54.33
Iceberg C18B,2026-02-13T00:00:00Z,40.0,-65.51,52.96
Iceberg C18B,2026-02-26T00:00:00Z,40.0,-66.11,50.29
Iceberg C18B,2026-03-13T00:00:00Z,40.0,-66.38,48.31
Iceberg C18B,2026-03-20T00:00:00Z,40.0,-66.77,47.55
Iceberg C24,2019-03-13T00:00:00Z,,-64.84,96.02
Iceberg C30,2019-03-13T00:00:00Z,,-64.78,96.3
Iceberg C31,2019-03-13T00:00:00Z,,-64.69,96.52
Iceberg D23,2019-03-13T00:00:00Z,,-69.43,74.65
Iceberg B09G,2019-03-12T00:00:00Z,,-67.97,41.71
Iceberg B15AB,2019-03-12T00:00:00Z,,-65.98,51.31
Iceberg B15AB,2023-02-24T00:00:00Z,44.0,-66.13,49.16
Iceberg B15AB,2023-03-10T00:00:00Z,44.0,-66.98,45.05
Iceberg B15AB,2023-03-24T00:00:00Z,44.0,-66.36,45.27
Iceberg B15AB,2023-03-31T00:00:00Z,44.0,-67.03,44.44
Iceberg B15AB,2023-04-14T00:00:00Z,44.0,-67.54,42.52
Iceberg B15AB,2023-04-21T00:00:00Z,44.0,-68.33,36.62
Iceberg B15AB,2023-04-28T00:00:00Z,44.0,-68.02,34.09
Iceberg B15AB,2023-05-05T00:00:00Z,44.0,-68.53,31.9
Iceberg B15AB,2023-05-12T00:00:00Z,44.0,-69.43,28.01
Iceberg B15AB,2023-05-19T00:00:00Z,44.0,-69.78,21.09
Iceberg B15AB,2023-05-26T00:00:00Z,44.0,-69.28,16.36
Iceberg B15AB,2023-06-02T00:00:00Z,44.0,-69.44,13.05
Iceberg B15AB,2023-06-09T00:00:00Z,44.0,-69.68,10.96
Iceberg B15AB,2023-06-15T00:00:00Z,44.0,-69.81,7.57
Iceberg B15AB,2023-06-23T00:00:00Z,44.0,-69.44,13.05
Iceberg B15AB,2023-06-30T00:00:00Z,44.0,-69.94,-2.42
Iceberg B15AB,2023-07-07T00:00:00Z,44.0,-70.15,-7.07
Iceberg B15AB,2023-07-14T00:00:00Z,44.0,-70.71,-10.71
Iceberg B15AB,2023-07-28T00:00:00Z,44.0,-69.44,13.05
Iceberg B15AB,2023-08-04T00:00:00Z,44.0,-71.49,-12.59
Iceberg B15AB,2023-10-06T00:00:00Z,44.0,-72.01,-15.57
Iceberg B15AB,2024-02-16T00:00:00Z,44.0,-72.03,-17.51
Iceberg B15AB,2024-02-23T00:00:00Z,44.0,-72.48,-18.08
Iceberg B15AB,2024-03-07T00:00:00Z,44.0,-72.04,-19.45
Iceberg B15AB,2024-03-22T00:00:00Z,44.0,-72.48,-18.08
Iceberg B15AB,2024-03-29T00:00:00Z,44.0,-74.3,-28.0
Iceberg B15AB,2024-12-13T00:00:00Z,40.0,-68.94,-54.78
Iceberg B15AB,2025-01-10T00:00:00Z,40.0,-68.08,-55.35
Iceberg B15AB,2025-01-31T00:00:00Z,40.0,-67.53,-55.89
Iceberg B15AB,2025-03-06T00:00:00Z,40.0,-67.02,-56.03
Iceberg B15AB,2025-04-04T00:00:00Z,40.0,-66.35,-55.72
Iceberg B15AB,2025-04-18T00:00:00Z,40.0,-66.0,-54.46
Iceberg B15AB,2025-05-09T00:00:00Z,40.0,-65.54,-53.44
Iceberg B15AB,2025-05-22T00:00:00Z,40.0,-64.6,-54.03
Iceberg B15AB,2025-05-29T00:00:00Z,40.0,-64.16,-53.45
Iceberg B15AB,2025-06-20T00:00:00Z,40.0,-63.52,-53.2
Iceberg B15AB,2025-07-18T00:00:00Z,40.0,-63.22,-52.42
Iceberg B15AB,2025-07-31T00:00:00Z,40.0,-62.61,-53.32
Iceberg B15AB,2025-08-14T00:00:00Z,40.0,-61.78,-52.52
Iceberg B15AB,2025-08-21T00:00:00Z,40.0,-61.22,-52.15
Iceberg B15AB,2025-08-28T00:00:00Z,40.0,-61.37,-53.39
Iceberg B15AB,2025-09-11T00:00:00Z,40.0,-60.43,-52.99
Iceberg B15AB,2025-09-26T00:00:00Z,40.0,-58.92,-50.72
Iceberg B15AB,2025-10-09T00:00:00Z,40.0,-57.76,-48.75
Iceberg B15AB,2025-10-23T00:00:00Z,40.0,-58.15,-48.2
Iceberg B15AB,2025-10-31T00:00:00Z,40.0,-58.66,-47.08
Iceberg B15AB,2025-11-07T00:00:00Z,40.0,-59.4,-46.53
Iceberg B15AB,2025-11-14T00:00:00Z,40.0,-58.62,-45.21
Iceberg B15AB,2025-11-21T00:00:00Z,40.0,-58.15,-46.26
Iceberg B15AB,2025-12-12T00:00:00Z,40.0,-57.23,-44.22
Iceberg B15AB,2025-12-18T00:00:00Z,40.0,-57.07,-43.04
Iceberg B15AB,2026-01-02T00:00:00Z,40.0,-58.0,-39.43
Iceberg B15AB,2026-01-09T00:00:00Z,40.0,-57.68,-37.84
Iceberg B15AB,2026-01-16T00:00:00Z,40.0,-56.77,-38.14
Iceberg B15AB,2026-01-23T00:00:00Z,40.0,-56.39,-37.34
Iceberg B15AB,2026-01-30T00:00:00Z,40.0,-57.62,-35.11
Iceberg B15AB,2026-02-06T00:00:00Z,40.0,-56.11,-33.86
Iceberg B15AB,2026-02-13T00:00:00Z,40.0,-54.98,-33.86
Iceberg B15AB,2026-02-19T00:00:00Z,40.0,-53.63,-34.56
Iceberg B15AB,2026-03-06T00:00:00Z,14.0,-53.33,-33.75
Iceberg C36,2019-02-11T00:00:00Z,,-68.13,147.83
Iceberg C36,2026-03-13T00:00:00Z,368.0,-67.76,147.04
Iceberg D15B,2016-02-01T00:00:00Z,,-67.0,81.633
Iceberg D15B,2017-12-01T00:00:00Z,,-67.08,81.76
Iceberg D15A,2016-01-31T00:00:00Z,,-66.7,81.9167
Iceberg A23A,2011-08-30T00:00:00Z,,-75.8853,-41.4727
Iceberg A23A,2021-03-26T00:00:00Z,1360.0,-75.7,-39.74
Iceberg A23A,2022-03-11T00:00:00Z,1360.0,-75.55,-37.63
Iceberg A23A,2022-04-08T00:00:00Z,1360.0,-75.08,-37.38
Iceberg A23A,2022-06-10T00:00:00Z,1360.0,-74.79,-38.83
Iceberg A23A,2022-08-05T00:00:00Z,1360.0,-74.31,-39.92
Iceberg A23A,2022-09-09T00:00:00Z,1360.0,-73.89,-40.86
Iceberg A23A,2022-10-21T00:00:00Z,1360.0,-73.66,-42.91
Iceberg A23A,2022-11-04T00:00:00Z,1360.0,-73.26,-43.85
Iceberg A23A,2022-12-02T00:00:00Z,1360.0,-72.85,-44.88
Iceberg A23A,2022-12-23T00:00:00Z,1360.0,-72.52,-45.99
Iceberg A23A,2023-01-13T00:00:00Z,1360.0,-72.15,-46.97
Iceberg A23A,2023-02-24T00:00:00Z,1360.0,-71.97,-48.51
Iceberg A23A,2023-03-31T00:00:00Z,1360.0,-71.88,-50.08
Iceberg A23A,2023-04-21T00:00:00Z,1360.0,-71.68,-51.9
Iceberg A23A,2023-05-12T00:00:00Z,1360.0,-71.02,-54.13
Iceberg A23A,2023-06-02T00:00:00Z,1360.0,-70.5,-55.05
Iceberg A23A,2023-06-15T00:00:00Z,1280.0,-69.44,-56.07
Iceberg A23A,2023-06-23T00:00:00Z,1360.0,-70.5,-55.05
Iceberg A23A,2023-06-30T00:00:00Z,1280.0,-68.33,-55.95
Iceberg A23A,2023-07-14T00:00:00Z,1280.0,-67.81,-55.55
Iceberg A23A,2023-07-28T00:00:00Z,1360.0,-70.5,-55.05
Iceberg A23A,2023-08-04T00:00:00Z,1280.0,-66.57,-55.05
Iceberg A23A,2023-08-18T00:00:00Z,1280.0,-66.0,-54.0
Iceberg A23A,2023-09-08T00:00:00Z,1280.0,-65.46,-53.63
Iceberg A23A,2023-09-22T00:00:00Z,1280.0,-64.64,-53.96
Iceberg A23A,2023-10-06T00:00:00Z,1280.0,-64.07,-53.11
Iceberg A23A,2023-10-20T00:00:00Z,1280.0,-63.78,-52.03
Iceberg A23A,2023-11-03T00:00:00Z,1280.0,-63.34,-51.68
Iceberg A23A,2023-11-24T00:00:00Z,1280.0,-62.82,-52.44
Iceberg A23A,2023-12-08T00:00:00Z,1280.0,-62.39,-53.05
Iceberg A23A,2023-12-21T00:00:00Z,1280.0,-62.02,-52.23
Iceberg A23A,2024-01-04T00:00:00Z,1280.0,-61.42,-50.86
Iceberg A23A,2024-01-18T00:00:00Z,1280.0,-61.05,-50.27
Iceberg A23A,2024-02-16T00:00:00Z,1280.0,-60.8,-51.64
Iceberg A23A,2024-03-07T00:00:00Z,1280.0,-60.29,-50.28
Iceberg A23A,2024-03-15T00:00:00Z,1280.0,-60.05,-49.43
Iceberg A23A,2024-03-22T00:00:00Z,1280.0,-60.56,-51.22
Iceberg A23A,2024-03-29T00:00:00Z,1280.0,-59.65,-45.37
Iceberg A23A,2024-04-05T00:00:00Z,1280.0,-58.89,-44.79
Iceberg A23A,2024-12-13T00:00:00Z,1280.0,-57.37,-42.12
Iceberg A23A,2024-12-20T00:00:00Z,1280.0,-57.37,-40.46
Iceberg A23A,2025-01-02T00:00:00Z,1280.0,-57.74,-39.56
Iceberg A23A,2025-01-10T00:00:00Z,1280.0,-57.46,-38.63
Iceberg A23A,2025-01-23T00:00:00Z,1280.0,-56.88,-39.34
Iceberg A23A,2025-01-31T00:00:00Z,1280.0,-56.79,-40.31
Iceberg A23A,2025-02-14T00:00:00Z,1280.0,-56.45,-40.92
Iceberg A23A,2025-02-21T00:00:00Z,1280.0,-55.65,-40.38
Iceberg A23A,2025-02-28T00:00:00Z,1280.0,-54.78,-39.13
Iceberg A23A,2025-06-05T00:00:00Z,1280.0,-55.39,-37.77
Iceberg A23A,2025-06-12T00:00:00Z,1280.0,-56.36,-36.52
Iceberg A23A,2025-06-20T00:00:00Z,1280.0,-56.74,-35.2
Iceberg A23A,2025-06-27T00:00:00Z,1280.0,-56.68,-34.07
Iceberg A23A,2025-07-04T00:00:00Z,1280.0,-56.19,-33.8
Iceberg A23A,2025-08-08T00:00:00Z,1280.0,-55.33,-33.77
Iceberg A23A,2025-08-21T00:00:00Z,1056.0,-54.0,-35.0
Iceberg A23A,2025-08-28T00:00:00Z,1056.0,-53.3,-36.78
Iceberg A23A,2025-09-11T00:00:00Z,1056.0,-52.77,-36.8
Iceberg A23A,2025-09-26T00:00:00Z,1056.0,-53.26,-37.04
Iceberg A23A,2025-10-16T00:00:00Z,1056.0,-53.43,-38.75
Iceberg A23A,2025-10-23T00:00:00Z,1056.0,-53.06,-40.23
Iceberg A23A,2025-11-28T00:00:00Z,572.0,-52.42,-40.48
Iceberg A23A,2025-12-12T00:00:00Z,572.0,-52.74,-39.89
Iceberg A23A,2026-01-09T00:00:00Z,572.0,-52.98,-40.88
Iceberg A23A,2026-01-23T00:00:00Z,572.0,-52.31,-41.49
Iceberg A23A,2026-01-30T00:00:00Z,572.0,-51.64,-41.41
Iceberg A23A,2026-02-06T00:00:00Z,572.0,-49.76,-40.26
Iceberg A23A,2026-02-13T00:00:00Z,572.0,-48.95,-40.64
Iceberg A23A,2026-02-19T00:00:00Z,572.0,-48.02,-34.61
Iceberg A23A,2026-02-26T00:00:00Z,168.0,-47.17,-31.83
Iceberg A23A,2026-03-06T00:00:00Z,63.0,-48.6,-33.43
Iceberg A23A,2026-03-13T00:00:00Z,63.0,-48.95,-31.79
Iceberg B22A,2011-08-30T00:00:00Z,,-74.2006,-108.5265
Iceberg B22A,2022-02-18T00:00:00Z,912.0,-73.82,-109.44
Iceberg B22A,2023-01-27T00:00:00Z,912.0,-73.39,-108.78
Iceberg B22A,2023-02-17T00:00:00Z,912.0,-72.76,-108.24
Iceberg B22A,2023-03-10T00:00:00Z,912.0,-72.33,-108.85
Iceberg B22A,2023-04-21T00:00:00Z,912.0,-72.2,-111.09
Iceberg B22A,2023-05-19T00:00:00Z,912.0,-72.1,-113.27
Iceberg B22A,2023-06-30T00:00:00Z,1056.0,-72.02,-115.09
Iceberg B22A,2023-07-28T00:00:00Z,912.0,-72.13,-113.47
Iceberg B22A,2023-08-18T00:00:00Z,1056.0,-71.72,-112.4
Iceberg B22A,2023-12-08T00:00:00Z,1056.0,-71.47,-114.38
Iceberg B22A,2024-01-04T00:00:00Z,1056.0,-71.5,-116.41
Iceberg B22A,2024-02-16T00:00:00Z,1056.0,-71.81,-117.78
Iceberg B22A,2024-03-29T00:00:00Z,1056.0,-72.15,-119.18
Iceberg B22A,2024-12-13T00:00:00Z,858.0,-74.32,-143.26
Iceberg B22A,2024-12-20T00:00:00Z,858.0,-74.54,-145.28
Iceberg B22A,2025-01-02T00:00:00Z,858.0,-74.93,-147.2
Iceberg B22A,2025-01-23T00:00:00Z,858.0,-75.29,-149.39
Iceberg B22A,2025-01-31T00:00:00Z,858.0,-75.62,-151.53
Iceberg B22A,2025-02-14T00:00:00Z,858.0,-75.86,-153.91
Iceberg B22A,2025-03-06T00:00:00Z,858.0,-76.31,-155.77
Iceberg B22A,2025-03-27T00:00:00Z,858.0,-76.29,-158.09
Iceberg B22A,2025-04-11T00:00:00Z,858.0,-76.16,-160.03
Iceberg B22A,2025-05-09T00:00:00Z,858.0,-75.8,-161.95
Iceberg B22A,2025-05-22T00:00:00Z,858.0,-75.3,-162.46
Iceberg B22A,2025-06-05T00:00:00Z,858.0,-75.08,-165.18
Iceberg B22A,2025-06-20T00:00:00Z,858.0,-74.62,-167.15
Iceberg B22A,2025-07-04T00:00:00Z,858.0,-74.24,-168.96
Iceberg B22A,2025-07-31T00:00:00Z,725.0,-73.66,-169.91
Iceberg B22A,2025-08-21T00:00:00Z,725.0,-72.85,-170.36
Iceberg B22A,2025-09-04T00:00:00Z,725.0,-72.31,-171.01
Iceberg B22A,2025-09-11T00:00:00Z,725.0,-72.15,-172.53
Iceberg B22A,2025-09-26T00:00:00Z,725.0,-71.69,-173.47
Iceberg B22A,2025-10-09T00:00:00Z,725.0,-71.1,-174.64
Iceberg B22A,2025-10-16T00:00:00Z,725.0,-70.78,-175.65
Iceberg B22A,2025-10-31T00:00:00Z,725.0,-70.62,-177.22
Iceberg B22A,2025-11-28T00:00:00Z,725.0,-70.25,-178.57
Iceberg B22A,2026-03-26T00:00:00Z,725.0,-70.7,-178.6
Iceberg C15,2011-08-30T00:00:00Z,,-67.6323,146.7084
Iceberg C15,2012-09-30T00:00:00Z,,-67.1938,146.3216
Iceberg C15,2015-01-08T00:00:00Z,,-66.8472,145.4999
Iceberg C15,2015-02-06T00:00:00Z,,-66.6613,144.2684
Iceberg C15,2015-02-18T00:00:00Z,,-66.5038,143.1912
Iceberg C15,2017-12-01T00:00:00Z,,-66.25,143.36
Iceberg B09B,2011-08-30T00:00:00Z,,-66.366,143.3638
Iceberg B09B,2013-04-08T00:00:00Z,,-66.7354,142.6649
Iceberg B09B,2018-01-12T00:00:00Z,,-66.37,143.39
Iceberg C21B,2011-08-30T00:00:00Z,,-64.9955,96.18
